"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"10/24/2004","AQS","060370002","2","31","ug/m3 SC","29","Azusa","1","100.0000","81102","PM10 Total 0-10um STP","063","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"10/30/2004","AQS","060370002","2","16","ug/m3 SC","15","Azusa","1","100.0000","81102","PM10 Total 0-10um STP","063","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"11/05/2004","AQS","060370002","2","30","ug/m3 SC","28","Azusa","1","100.0000","81102","PM10 Total 0-10um STP","063","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"11/11/2004","AQS","060370002","2","28","ug/m3 SC","26","Azusa","1","100.0000","81102","PM10 Total 0-10um STP","063","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"11/17/2004","AQS","060370002","2","31","ug/m3 SC","29","Azusa","1","100.0000","81102","PM10 Total 0-10um STP","063","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"11/23/2004","AQS","060370002","2","22","ug/m3 SC","20","Azusa","1","100.0000","81102","PM10 Total 0-10um STP","063","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"11/29/2004","AQS","060370002","2","20","ug/m3 SC","19","Azusa","1","100.0000","81102","PM10 Total 0-10um STP","063","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"12/05/2004","AQS","060370002","2","11","ug/m3 SC","10","Azusa","1","100.0000","81102","PM10 Total 0-10um STP","063","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"12/11/2004","AQS","060370002","2","17","ug/m3 SC","16","Azusa","1","100.0000","81102","PM10 Total 0-10um STP","063","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"12/17/2004","AQS","060370002","2","15","ug/m3 SC","14","Azusa","1","100.0000","81102","PM10 Total 0-10um STP","063","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"12/23/2004","AQS","060370002","2","40","ug/m3 SC","37","Azusa","1","100.0000","81102","PM10 Total 0-10um STP","063","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"12/29/2004","AQS","060370002","2","6","ug/m3 SC","6","Azusa","1","100.0000","81102","PM10 Total 0-10um STP","063","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
